id,activity(t-5),attr1(t-5),attr2(t-5),circumplex.arousal(t-5),circumplex.valence(t-5),mood(t-5),activity(t-4),attr1(t-4),attr2(t-4),circumplex.arousal(t-4),circumplex.valence(t-4),mood(t-4),activity(t-3),attr1(t-3),attr2(t-3),circumplex.arousal(t-3),circumplex.valence(t-3),mood(t-3),activity(t-2),attr1(t-2),attr2(t-2),circumplex.arousal(t-2),circumplex.valence(t-2),mood(t-2),activity(t-1),attr1(t-1),attr2(t-1),circumplex.arousal(t-1),circumplex.valence(t-1),mood(t-1),activity(t),attr1(t),attr2(t),circumplex.arousal(t),circumplex.valence(t),mood(t)
AS14.02,0.2619605321890544,1599.3421000000003,1256.01756,-0.2,0.8,7.0,0.3191205617996335,2531.48265,1300.03081,-0.6,-0.2,6.0,0.3225058399099886,2880.2772,927.6921,-0.25,0.0,6.0,0.2272703566089604,2111.79532,816.59341,-1.2,0.2,6.0,0.3219197224805252,2273.86395,1060.12929,0.0,0.6,7.0,0.2152095201608524,1453.35137,663.32241,-1.0,-1.0,4.0
AS14.02,0.3191205617996335,2531.48265,1300.03081,-0.6,-0.2,6.0,0.3225058399099886,2880.2772,927.6921,-0.25,0.0,6.0,0.2272703566089604,2111.79532,816.59341,-1.2,0.2,6.0,0.3219197224805252,2273.86395,1060.12929,0.0,0.6,7.0,0.2152095201608524,1453.35137,663.32241,-1.0,-1.0,4.0,0.1365237343960995,1381.3934800000002,1259.6443399999998,0.0,0.6,7.0
AS14.02,0.3225058399099886,2880.2772,927.6921,-0.25,0.0,6.0,0.2272703566089604,2111.79532,816.59341,-1.2,0.2,6.0,0.3219197224805252,2273.86395,1060.12929,0.0,0.6,7.0,0.2152095201608524,1453.35137,663.32241,-1.0,-1.0,4.0,0.1365237343960995,1381.3934800000002,1259.6443399999998,0.0,0.6,7.0,0.2619510376215639,2107.83507,1053.28265,-0.25,0.5,6.0
AS14.02,0.2272703566089604,2111.79532,816.59341,-1.2,0.2,6.0,0.3219197224805252,2273.86395,1060.12929,0.0,0.6,7.0,0.2152095201608524,1453.35137,663.32241,-1.0,-1.0,4.0,0.1365237343960995,1381.3934800000002,1259.6443399999998,0.0,0.6,7.0,0.2619510376215639,2107.83507,1053.28265,-0.25,0.5,6.0,0.2472098480448902,1999.15775,991.0479,-0.5,0.25,7.0
AS14.02,0.3219197224805252,2273.86395,1060.12929,0.0,0.6,7.0,0.2152095201608524,1453.35137,663.32241,-1.0,-1.0,4.0,0.1365237343960995,1381.3934800000002,1259.6443399999998,0.0,0.6,7.0,0.2619510376215639,2107.83507,1053.28265,-0.25,0.5,6.0,0.2472098480448902,1999.15775,991.0479,-0.5,0.25,7.0,0.2607506038432931,1940.55662,848.53762,0.25,0.75,7.0
AS14.02,0.2152095201608524,1453.35137,663.32241,-1.0,-1.0,4.0,0.1365237343960995,1381.3934800000002,1259.6443399999998,0.0,0.6,7.0,0.2619510376215639,2107.83507,1053.28265,-0.25,0.5,6.0,0.2472098480448902,1999.15775,991.0479,-0.5,0.25,7.0,0.2607506038432931,1940.55662,848.53762,0.25,0.75,7.0,0.4244814273084369,2621.76018,1106.59718,-0.5,0.5,6.0
AS14.02,0.1365237343960995,1381.3934800000002,1259.6443399999998,0.0,0.6,7.0,0.2619510376215639,2107.83507,1053.28265,-0.25,0.5,6.0,0.2472098480448902,1999.15775,991.0479,-0.5,0.25,7.0,0.2607506038432931,1940.55662,848.53762,0.25,0.75,7.0,0.4244814273084369,2621.76018,1106.59718,-0.5,0.5,6.0,0.3783017333120427,1697.3650799999998,862.019,-2.0,-1.0,6.0
AS14.02,0.2619510376215639,2107.83507,1053.28265,-0.25,0.5,6.0,0.2472098480448902,1999.15775,991.0479,-0.5,0.25,7.0,0.2607506038432931,1940.55662,848.53762,0.25,0.75,7.0,0.4244814273084369,2621.76018,1106.59718,-0.5,0.5,6.0,0.3783017333120427,1697.3650799999998,862.019,-2.0,-1.0,6.0,0.2898201182827999,1202.60734,581.64265,-0.6,0.4,7.0
AS14.02,0.2472098480448902,1999.15775,991.0479,-0.5,0.25,7.0,0.2607506038432931,1940.55662,848.53762,0.25,0.75,7.0,0.4244814273084369,2621.76018,1106.59718,-0.5,0.5,6.0,0.3783017333120427,1697.3650799999998,862.019,-2.0,-1.0,6.0,0.2898201182827999,1202.60734,581.64265,-0.6,0.4,7.0,0.1870740501721279,1504.3364,532.87894,0.3333333333333333,1.0,8.0
AS14.02,0.2607506038432931,1940.55662,848.53762,0.25,0.75,7.0,0.4244814273084369,2621.76018,1106.59718,-0.5,0.5,6.0,0.3783017333120427,1697.3650799999998,862.019,-2.0,-1.0,6.0,0.2898201182827999,1202.60734,581.64265,-0.6,0.4,7.0,0.1870740501721279,1504.3364,532.87894,0.3333333333333333,1.0,8.0,0.1736288831786874,771.6223399999999,187.29124,-0.5,0.5,7.0
AS14.02,0.4244814273084369,2621.76018,1106.59718,-0.5,0.5,6.0,0.3783017333120427,1697.3650799999998,862.019,-2.0,-1.0,6.0,0.2898201182827999,1202.60734,581.64265,-0.6,0.4,7.0,0.1870740501721279,1504.3364,532.87894,0.3333333333333333,1.0,8.0,0.1736288831786874,771.6223399999999,187.29124,-0.5,0.5,7.0,0.3532763532763534,931.4381100000004,385.8069699999999,-0.3333333333333333,0.3333333333333333,7.0
AS14.02,0.3783017333120427,1697.3650799999998,862.019,-2.0,-1.0,6.0,0.2898201182827999,1202.60734,581.64265,-0.6,0.4,7.0,0.1870740501721279,1504.3364,532.87894,0.3333333333333333,1.0,8.0,0.1736288831786874,771.6223399999999,187.29124,-0.5,0.5,7.0,0.3532763532763534,931.4381100000004,385.8069699999999,-0.3333333333333333,0.3333333333333333,7.0,0.4700854700854705,1289.08103,454.59276,0.25,0.0,6.0
AS14.02,0.2898201182827999,1202.60734,581.64265,-0.6,0.4,7.0,0.1870740501721279,1504.3364,532.87894,0.3333333333333333,1.0,8.0,0.1736288831786874,771.6223399999999,187.29124,-0.5,0.5,7.0,0.3532763532763534,931.4381100000004,385.8069699999999,-0.3333333333333333,0.3333333333333333,7.0,0.4700854700854705,1289.08103,454.59276,0.25,0.0,6.0,0.5,1244.0947799999997,513.4663300000001,-0.6666666666666666,-0.3333333333333333,6.0
AS14.02,0.1870740501721279,1504.3364,532.87894,0.3333333333333333,1.0,8.0,0.1736288831786874,771.6223399999999,187.29124,-0.5,0.5,7.0,0.3532763532763534,931.4381100000004,385.8069699999999,-0.3333333333333333,0.3333333333333333,7.0,0.4700854700854705,1289.08103,454.59276,0.25,0.0,6.0,0.5,1244.0947799999997,513.4663300000001,-0.6666666666666666,-0.3333333333333333,6.0,0.075,819.4928000000002,146.75582000000003,-1.3333333333333333,0.5,6.0
AS14.02,0.1736288831786874,771.6223399999999,187.29124,-0.5,0.5,7.0,0.3532763532763534,931.4381100000004,385.8069699999999,-0.3333333333333333,0.3333333333333333,7.0,0.4700854700854705,1289.08103,454.59276,0.25,0.0,6.0,0.5,1244.0947799999997,513.4663300000001,-0.6666666666666666,-0.3333333333333333,6.0,0.075,819.4928000000002,146.75582000000003,-1.3333333333333333,0.5,6.0,0.142857142857143,1341.88723,581.8485400000001,0.0,0.5,6.0
AS14.03,0.0796469143430376,1138.1086599999996,313.90012,1.0,1.0486666666666666,9.0,0.1007835854083385,1171.1977699999998,528.65212,0.8,1.0,8.0,0.0721198163371662,1674.35572,670.6431200000001,-0.2,1.0,8.0,0.0374621727546899,1928.54245,527.48966,-0.6,1.0,8.0,0.0777106253365213,1580.9365199999995,643.5329300000001,-0.4,1.0,8.0,0.0581720793868866,1560.7158499999996,641.96914,0.5,1.0,8.0
AS14.03,0.1007835854083385,1171.1977699999998,528.65212,0.8,1.0,8.0,0.0721198163371662,1674.35572,670.6431200000001,-0.2,1.0,8.0,0.0374621727546899,1928.54245,527.48966,-0.6,1.0,8.0,0.0777106253365213,1580.9365199999995,643.5329300000001,-0.4,1.0,8.0,0.0581720793868866,1560.7158499999996,641.96914,0.5,1.0,8.0,0.0613526745373054,1321.77536,435.4388799999999,0.25,0.9645,8.0
AS14.03,0.0721198163371662,1674.35572,670.6431200000001,-0.2,1.0,8.0,0.0374621727546899,1928.54245,527.48966,-0.6,1.0,8.0,0.0777106253365213,1580.9365199999995,643.5329300000001,-0.4,1.0,8.0,0.0581720793868866,1560.7158499999996,641.96914,0.5,1.0,8.0,0.0613526745373054,1321.77536,435.4388799999999,0.25,0.9645,8.0,0.0635654112560787,1482.5595500000002,444.9935300000001,-0.5,1.0,8.0
AS14.03,0.0374621727546899,1928.54245,527.48966,-0.6,1.0,8.0,0.0777106253365213,1580.9365199999995,643.5329300000001,-0.4,1.0,8.0,0.0581720793868866,1560.7158499999996,641.96914,0.5,1.0,8.0,0.0613526745373054,1321.77536,435.4388799999999,0.25,0.9645,8.0,0.0635654112560787,1482.5595500000002,444.9935300000001,-0.5,1.0,8.0,0.0611154051800942,960.6751399999996,365.26907000000006,-0.2,1.0,9.0
AS14.03,0.0777106253365213,1580.9365199999995,643.5329300000001,-0.4,1.0,8.0,0.0581720793868866,1560.7158499999996,641.96914,0.5,1.0,8.0,0.0613526745373054,1321.77536,435.4388799999999,0.25,0.9645,8.0,0.0635654112560787,1482.5595500000002,444.9935300000001,-0.5,1.0,8.0,0.0611154051800942,960.6751399999996,365.26907000000006,-0.2,1.0,9.0,0.0740870016588875,1477.9855799999998,381.0661999999999,-0.2,1.0,8.0
AS14.03,0.0581720793868866,1560.7158499999996,641.96914,0.5,1.0,8.0,0.0613526745373054,1321.77536,435.4388799999999,0.25,0.9645,8.0,0.0635654112560787,1482.5595500000002,444.9935300000001,-0.5,1.0,8.0,0.0611154051800942,960.6751399999996,365.26907000000006,-0.2,1.0,9.0,0.0740870016588875,1477.9855799999998,381.0661999999999,-0.2,1.0,8.0,0.052321167246137,1397.6559900000002,619.55526,0.4,1.0,7.0
AS14.03,0.0613526745373054,1321.77536,435.4388799999999,0.25,0.9645,8.0,0.0635654112560787,1482.5595500000002,444.9935300000001,-0.5,1.0,8.0,0.0611154051800942,960.6751399999996,365.26907000000006,-0.2,1.0,9.0,0.0740870016588875,1477.9855799999998,381.0661999999999,-0.2,1.0,8.0,0.052321167246137,1397.6559900000002,619.55526,0.4,1.0,7.0,0.0549379008492671,1336.0687299999995,309.09673999999995,0.4,1.0,8.0
AS14.03,0.0635654112560787,1482.5595500000002,444.9935300000001,-0.5,1.0,8.0,0.0611154051800942,960.6751399999996,365.26907000000006,-0.2,1.0,9.0,0.0740870016588875,1477.9855799999998,381.0661999999999,-0.2,1.0,8.0,0.052321167246137,1397.6559900000002,619.55526,0.4,1.0,7.0,0.0549379008492671,1336.0687299999995,309.09673999999995,0.4,1.0,8.0,0.0435616850807749,1256.50569,456.98844999999983,0.2,1.0,7.0
AS14.03,0.0611154051800942,960.6751399999996,365.26907000000006,-0.2,1.0,9.0,0.0740870016588875,1477.9855799999998,381.0661999999999,-0.2,1.0,8.0,0.052321167246137,1397.6559900000002,619.55526,0.4,1.0,7.0,0.0549379008492671,1336.0687299999995,309.09673999999995,0.4,1.0,8.0,0.0435616850807749,1256.50569,456.98844999999983,0.2,1.0,7.0,0.0444585592149452,1234.90135,468.18351000000007,0.0,1.0,8.0
AS14.03,0.0740870016588875,1477.9855799999998,381.0661999999999,-0.2,1.0,8.0,0.052321167246137,1397.6559900000002,619.55526,0.4,1.0,7.0,0.0549379008492671,1336.0687299999995,309.09673999999995,0.4,1.0,8.0,0.0435616850807749,1256.50569,456.98844999999983,0.2,1.0,7.0,0.0444585592149452,1234.90135,468.18351000000007,0.0,1.0,8.0,0.0382454182196355,976.16887,435.0329899999999,0.2,1.0,8.0
AS14.03,0.052321167246137,1397.6559900000002,619.55526,0.4,1.0,7.0,0.0549379008492671,1336.0687299999995,309.09673999999995,0.4,1.0,8.0,0.0435616850807749,1256.50569,456.98844999999983,0.2,1.0,7.0,0.0444585592149452,1234.90135,468.18351000000007,0.0,1.0,8.0,0.0382454182196355,976.16887,435.0329899999999,0.2,1.0,8.0,0.0610368389467942,1424.89352,479.7455,1.2,1.0,8.0
AS14.03,0.0549379008492671,1336.0687299999995,309.09673999999995,0.4,1.0,8.0,0.0435616850807749,1256.50569,456.98844999999983,0.2,1.0,7.0,0.0444585592149452,1234.90135,468.18351000000007,0.0,1.0,8.0,0.0382454182196355,976.16887,435.0329899999999,0.2,1.0,8.0,0.0610368389467942,1424.89352,479.7455,1.2,1.0,8.0,0.0579179002164792,1051.71768,428.23117,0.2,1.0,7.0
AS14.03,0.0435616850807749,1256.50569,456.98844999999983,0.2,1.0,7.0,0.0444585592149452,1234.90135,468.18351000000007,0.0,1.0,8.0,0.0382454182196355,976.16887,435.0329899999999,0.2,1.0,8.0,0.0610368389467942,1424.89352,479.7455,1.2,1.0,8.0,0.0579179002164792,1051.71768,428.23117,0.2,1.0,7.0,0.0440871153621552,1438.86277,332.85833,0.2,1.0,7.0
AS14.03,0.0444585592149452,1234.90135,468.18351000000007,0.0,1.0,8.0,0.0382454182196355,976.16887,435.0329899999999,0.2,1.0,8.0,0.0610368389467942,1424.89352,479.7455,1.2,1.0,8.0,0.0579179002164792,1051.71768,428.23117,0.2,1.0,7.0,0.0440871153621552,1438.86277,332.85833,0.2,1.0,7.0,0.0637127847171182,1256.6451799999998,319.09636,0.4,1.0,7.0
AS14.03,0.0382454182196355,976.16887,435.0329899999999,0.2,1.0,8.0,0.0610368389467942,1424.89352,479.7455,1.2,1.0,8.0,0.0579179002164792,1051.71768,428.23117,0.2,1.0,7.0,0.0440871153621552,1438.86277,332.85833,0.2,1.0,7.0,0.0637127847171182,1256.6451799999998,319.09636,0.4,1.0,7.0,0.0493157025924016,1190.5850499999997,365.9697999999999,0.6,1.0,8.0
AS14.03,0.0610368389467942,1424.89352,479.7455,1.2,1.0,8.0,0.0579179002164792,1051.71768,428.23117,0.2,1.0,7.0,0.0440871153621552,1438.86277,332.85833,0.2,1.0,7.0,0.0637127847171182,1256.6451799999998,319.09636,0.4,1.0,7.0,0.0493157025924016,1190.5850499999997,365.9697999999999,0.6,1.0,8.0,0.0702872082270281,1652.7670099999998,359.1534700000001,0.4,1.0,7.0
AS14.03,0.0579179002164792,1051.71768,428.23117,0.2,1.0,7.0,0.0440871153621552,1438.86277,332.85833,0.2,1.0,7.0,0.0637127847171182,1256.6451799999998,319.09636,0.4,1.0,7.0,0.0493157025924016,1190.5850499999997,365.9697999999999,0.6,1.0,8.0,0.0702872082270281,1652.7670099999998,359.1534700000001,0.4,1.0,7.0,0.0794408044093452,1518.66544,411.5043799999999,0.2,1.0,8.0
AS14.03,0.0440871153621552,1438.86277,332.85833,0.2,1.0,7.0,0.0637127847171182,1256.6451799999998,319.09636,0.4,1.0,7.0,0.0493157025924016,1190.5850499999997,365.9697999999999,0.6,1.0,8.0,0.0702872082270281,1652.7670099999998,359.1534700000001,0.4,1.0,7.0,0.0794408044093452,1518.66544,411.5043799999999,0.2,1.0,8.0,0.0270885418465828,753.4784399999996,445.8350599999998,0.3333333333333333,1.0,8.0
AS14.03,0.0637127847171182,1256.6451799999998,319.09636,0.4,1.0,7.0,0.0493157025924016,1190.5850499999997,365.9697999999999,0.6,1.0,8.0,0.0702872082270281,1652.7670099999998,359.1534700000001,0.4,1.0,7.0,0.0794408044093452,1518.66544,411.5043799999999,0.2,1.0,8.0,0.0270885418465828,753.4784399999996,445.8350599999998,0.3333333333333333,1.0,8.0,0.0600067556922122,1226.8927499999995,406.4815699999998,0.2,1.0,7.0
AS14.03,0.0493157025924016,1190.5850499999997,365.9697999999999,0.6,1.0,8.0,0.0702872082270281,1652.7670099999998,359.1534700000001,0.4,1.0,7.0,0.0794408044093452,1518.66544,411.5043799999999,0.2,1.0,8.0,0.0270885418465828,753.4784399999996,445.8350599999998,0.3333333333333333,1.0,8.0,0.0600067556922122,1226.8927499999995,406.4815699999998,0.2,1.0,7.0,0.0401387204424709,1160.26989,317.4113,0.0,1.0,7.0
AS14.03,0.0702872082270281,1652.7670099999998,359.1534700000001,0.4,1.0,7.0,0.0794408044093452,1518.66544,411.5043799999999,0.2,1.0,8.0,0.0270885418465828,753.4784399999996,445.8350599999998,0.3333333333333333,1.0,8.0,0.0600067556922122,1226.8927499999995,406.4815699999998,0.2,1.0,7.0,0.0401387204424709,1160.26989,317.4113,0.0,1.0,7.0,0.0759565501111102,1636.9075799999996,447.96403,0.2,1.0,8.0
AS14.03,0.0794408044093452,1518.66544,411.5043799999999,0.2,1.0,8.0,0.0270885418465828,753.4784399999996,445.8350599999998,0.3333333333333333,1.0,8.0,0.0600067556922122,1226.8927499999995,406.4815699999998,0.2,1.0,7.0,0.0401387204424709,1160.26989,317.4113,0.0,1.0,7.0,0.0759565501111102,1636.9075799999996,447.96403,0.2,1.0,8.0,0.0674688582691808,1524.0009099999995,426.4553299999999,0.8,1.0,8.0
AS14.03,0.0270885418465828,753.4784399999996,445.8350599999998,0.3333333333333333,1.0,8.0,0.0600067556922122,1226.8927499999995,406.4815699999998,0.2,1.0,7.0,0.0401387204424709,1160.26989,317.4113,0.0,1.0,7.0,0.0759565501111102,1636.9075799999996,447.96403,0.2,1.0,8.0,0.0674688582691808,1524.0009099999995,426.4553299999999,0.8,1.0,8.0,0.0941949354147026,2329.00574,496.05949,0.25,1.0,7.0
AS14.03,0.0600067556922122,1226.8927499999995,406.4815699999998,0.2,1.0,7.0,0.0401387204424709,1160.26989,317.4113,0.0,1.0,7.0,0.0759565501111102,1636.9075799999996,447.96403,0.2,1.0,8.0,0.0674688582691808,1524.0009099999995,426.4553299999999,0.8,1.0,8.0,0.0941949354147026,2329.00574,496.05949,0.25,1.0,7.0,0.0453488567675442,894.8484599999999,473.7919899999999,0.0,1.0,8.0
AS14.03,0.0401387204424709,1160.26989,317.4113,0.0,1.0,7.0,0.0759565501111102,1636.9075799999996,447.96403,0.2,1.0,8.0,0.0674688582691808,1524.0009099999995,426.4553299999999,0.8,1.0,8.0,0.0941949354147026,2329.00574,496.05949,0.25,1.0,7.0,0.0453488567675442,894.8484599999999,473.7919899999999,0.0,1.0,8.0,0.0892034004259674,896.9663499999998,386.90754,0.6,1.0,8.0
AS14.03,0.0759565501111102,1636.9075799999996,447.96403,0.2,1.0,8.0,0.0674688582691808,1524.0009099999995,426.4553299999999,0.8,1.0,8.0,0.0941949354147026,2329.00574,496.05949,0.25,1.0,7.0,0.0453488567675442,894.8484599999999,473.7919899999999,0.0,1.0,8.0,0.0892034004259674,896.9663499999998,386.90754,0.6,1.0,8.0,0.1156746111197831,1146.87391,506.54818,0.25,1.0,8.0
AS14.03,0.0674688582691808,1524.0009099999995,426.4553299999999,0.8,1.0,8.0,0.0941949354147026,2329.00574,496.05949,0.25,1.0,7.0,0.0453488567675442,894.8484599999999,473.7919899999999,0.0,1.0,8.0,0.0892034004259674,896.9663499999998,386.90754,0.6,1.0,8.0,0.1156746111197831,1146.87391,506.54818,0.25,1.0,8.0,0.0208458050307714,696.6546700000001,333.7054600000001,0.2,1.0,7.0
AS14.03,0.0941949354147026,2329.00574,496.05949,0.25,1.0,7.0,0.0453488567675442,894.8484599999999,473.7919899999999,0.0,1.0,8.0,0.0892034004259674,896.9663499999998,386.90754,0.6,1.0,8.0,0.1156746111197831,1146.87391,506.54818,0.25,1.0,8.0,0.0208458050307714,696.6546700000001,333.7054600000001,0.2,1.0,7.0,0.050004594660731,1174.89799,365.51565,0.4,1.0,8.0
AS14.03,0.0453488567675442,894.8484599999999,473.7919899999999,0.0,1.0,8.0,0.0892034004259674,896.9663499999998,386.90754,0.6,1.0,8.0,0.1156746111197831,1146.87391,506.54818,0.25,1.0,8.0,0.0208458050307714,696.6546700000001,333.7054600000001,0.2,1.0,7.0,0.050004594660731,1174.89799,365.51565,0.4,1.0,8.0,0.0640229271054328,1722.68168,474.96004,0.6,1.0,7.0
AS14.03,0.0892034004259674,896.9663499999998,386.90754,0.6,1.0,8.0,0.1156746111197831,1146.87391,506.54818,0.25,1.0,8.0,0.0208458050307714,696.6546700000001,333.7054600000001,0.2,1.0,7.0,0.050004594660731,1174.89799,365.51565,0.4,1.0,8.0,0.0640229271054328,1722.68168,474.96004,0.6,1.0,7.0,0.0621193219873698,1524.1368900000002,279.2433199999999,-0.2,1.0,7.0
AS14.03,0.1156746111197831,1146.87391,506.54818,0.25,1.0,8.0,0.0208458050307714,696.6546700000001,333.7054600000001,0.2,1.0,7.0,0.050004594660731,1174.89799,365.51565,0.4,1.0,8.0,0.0640229271054328,1722.68168,474.96004,0.6,1.0,7.0,0.0621193219873698,1524.1368900000002,279.2433199999999,-0.2,1.0,7.0,0.0573888417151084,1607.0680000000002,379.7938399999999,-1.0,1.0,8.0
AS14.03,0.0208458050307714,696.6546700000001,333.7054600000001,0.2,1.0,7.0,0.050004594660731,1174.89799,365.51565,0.4,1.0,8.0,0.0640229271054328,1722.68168,474.96004,0.6,1.0,7.0,0.0621193219873698,1524.1368900000002,279.2433199999999,-0.2,1.0,7.0,0.0573888417151084,1607.0680000000002,379.7938399999999,-1.0,1.0,8.0,0.0534274072605448,894.36349,118.35094999999998,-0.25,1.0,8.0
AS14.03,0.050004594660731,1174.89799,365.51565,0.4,1.0,8.0,0.0640229271054328,1722.68168,474.96004,0.6,1.0,7.0,0.0621193219873698,1524.1368900000002,279.2433199999999,-0.2,1.0,7.0,0.0573888417151084,1607.0680000000002,379.7938399999999,-1.0,1.0,8.0,0.0534274072605448,894.36349,118.35094999999998,-0.25,1.0,8.0,0.0655520717588992,1434.6995899999995,427.5475599999999,-1.4,1.0,8.0
AS14.03,0.0640229271054328,1722.68168,474.96004,0.6,1.0,7.0,0.0621193219873698,1524.1368900000002,279.2433199999999,-0.2,1.0,7.0,0.0573888417151084,1607.0680000000002,379.7938399999999,-1.0,1.0,8.0,0.0534274072605448,894.36349,118.35094999999998,-0.25,1.0,8.0,0.0655520717588992,1434.6995899999995,427.5475599999999,-1.4,1.0,8.0,0.0643022407296625,1529.3934399999998,174.88608,-1.4,1.0,7.0
AS14.03,0.0621193219873698,1524.1368900000002,279.2433199999999,-0.2,1.0,7.0,0.0573888417151084,1607.0680000000002,379.7938399999999,-1.0,1.0,8.0,0.0534274072605448,894.36349,118.35094999999998,-0.25,1.0,8.0,0.0655520717588992,1434.6995899999995,427.5475599999999,-1.4,1.0,8.0,0.0643022407296625,1529.3934399999998,174.88608,-1.4,1.0,7.0,0.0768220244631216,1643.58399,347.23216,-0.6,1.0,7.0
AS14.03,0.0573888417151084,1607.0680000000002,379.7938399999999,-1.0,1.0,8.0,0.0534274072605448,894.36349,118.35094999999998,-0.25,1.0,8.0,0.0655520717588992,1434.6995899999995,427.5475599999999,-1.4,1.0,8.0,0.0643022407296625,1529.3934399999998,174.88608,-1.4,1.0,7.0,0.0768220244631216,1643.58399,347.23216,-0.6,1.0,7.0,0.0559982548174403,1230.59177,378.58238,-1.2,1.0,7.0
AS14.03,0.0534274072605448,894.36349,118.35094999999998,-0.25,1.0,8.0,0.0655520717588992,1434.6995899999995,427.5475599999999,-1.4,1.0,8.0,0.0643022407296625,1529.3934399999998,174.88608,-1.4,1.0,7.0,0.0768220244631216,1643.58399,347.23216,-0.6,1.0,7.0,0.0559982548174403,1230.59177,378.58238,-1.2,1.0,7.0,0.0953787286459922,1350.9823499999998,427.9466199999999,-0.8,1.0,7.0
AS14.03,0.0655520717588992,1434.6995899999995,427.5475599999999,-1.4,1.0,8.0,0.0643022407296625,1529.3934399999998,174.88608,-1.4,1.0,7.0,0.0768220244631216,1643.58399,347.23216,-0.6,1.0,7.0,0.0559982548174403,1230.59177,378.58238,-1.2,1.0,7.0,0.0953787286459922,1350.9823499999998,427.9466199999999,-0.8,1.0,7.0,0.0833896201311651,1291.89482,527.0672399999999,-1.2,1.0,8.0
AS14.03,0.0643022407296625,1529.3934399999998,174.88608,-1.4,1.0,7.0,0.0768220244631216,1643.58399,347.23216,-0.6,1.0,7.0,0.0559982548174403,1230.59177,378.58238,-1.2,1.0,7.0,0.0953787286459922,1350.9823499999998,427.9466199999999,-0.8,1.0,7.0,0.0833896201311651,1291.89482,527.0672399999999,-1.2,1.0,8.0,0.0685758508985419,1227.0176399999996,427.4935099999999,-0.4,1.0,8.0
AS14.03,0.0768220244631216,1643.58399,347.23216,-0.6,1.0,7.0,0.0559982548174403,1230.59177,378.58238,-1.2,1.0,7.0,0.0953787286459922,1350.9823499999998,427.9466199999999,-0.8,1.0,7.0,0.0833896201311651,1291.89482,527.0672399999999,-1.2,1.0,8.0,0.0685758508985419,1227.0176399999996,427.4935099999999,-0.4,1.0,8.0,0.0192023679143004,706.58899,275.96007000000003,-1.2,1.0,7.0
AS14.03,0.0559982548174403,1230.59177,378.58238,-1.2,1.0,7.0,0.0953787286459922,1350.9823499999998,427.9466199999999,-0.8,1.0,7.0,0.0833896201311651,1291.89482,527.0672399999999,-1.2,1.0,8.0,0.0685758508985419,1227.0176399999996,427.4935099999999,-0.4,1.0,8.0,0.0192023679143004,706.58899,275.96007000000003,-1.2,1.0,7.0,0.062274308545278,1359.648,464.88244,-1.0,1.0,7.0
AS14.03,0.0953787286459922,1350.9823499999998,427.9466199999999,-0.8,1.0,7.0,0.0833896201311651,1291.89482,527.0672399999999,-1.2,1.0,8.0,0.0685758508985419,1227.0176399999996,427.4935099999999,-0.4,1.0,8.0,0.0192023679143004,706.58899,275.96007000000003,-1.2,1.0,7.0,0.062274308545278,1359.648,464.88244,-1.0,1.0,7.0,0.0532764451403409,1232.06107,366.6239399999999,-0.2804999999999999,0.9445,7.0
AS14.03,0.0833896201311651,1291.89482,527.0672399999999,-1.2,1.0,8.0,0.0685758508985419,1227.0176399999996,427.4935099999999,-0.4,1.0,8.0,0.0192023679143004,706.58899,275.96007000000003,-1.2,1.0,7.0,0.062274308545278,1359.648,464.88244,-1.0,1.0,7.0,0.0532764451403409,1232.06107,366.6239399999999,-0.2804999999999999,0.9445,7.0,0.0499212593815188,1435.50716,326.56498,-0.6666666666666666,1.0,8.0
AS14.05,0.2243554789713316,3569.21556,716.5944000000001,-1.0,0.9323333333333332,8.0,0.0635830746148848,2593.80692,661.9811200000001,0.0,1.0,6.0,0.0809499238971189,2854.5967600000004,684.8082499999999,-0.6666666666666666,0.911,6.0,0.026288263698232,2130.83093,555.7983999999999,-1.0,1.0,6.0,0.0380172649617712,2026.40414,805.7174199999997,0.25,1.0,8.0,0.0594859719543605,3032.19494,523.3346700000002,0.6666666666666666,1.0,7.0
AS14.05,0.0635830746148848,2593.80692,661.9811200000001,0.0,1.0,6.0,0.0809499238971189,2854.5967600000004,684.8082499999999,-0.6666666666666666,0.911,6.0,0.026288263698232,2130.83093,555.7983999999999,-1.0,1.0,6.0,0.0380172649617712,2026.40414,805.7174199999997,0.25,1.0,8.0,0.0594859719543605,3032.19494,523.3346700000002,0.6666666666666666,1.0,7.0,0.0615509000985093,2665.35054,472.73342000000014,0.75,1.0,7.0
AS14.05,0.0809499238971189,2854.5967600000004,684.8082499999999,-0.6666666666666666,0.911,6.0,0.026288263698232,2130.83093,555.7983999999999,-1.0,1.0,6.0,0.0380172649617712,2026.40414,805.7174199999997,0.25,1.0,8.0,0.0594859719543605,3032.19494,523.3346700000002,0.6666666666666666,1.0,7.0,0.0615509000985093,2665.35054,472.73342000000014,0.75,1.0,7.0,0.0307272913773314,2088.89253,456.52725,0.0,1.0,7.0
